site_name,site_id,circuit_purpose,circuit_provider,circuit_speed,circuit_cost,circuit_ip,status,data_source,meraki_wan1_provider,meraki_wan1_speed,meraki_wan1_ip,wan1_arin_provider,meraki_wan2_provider,meraki_wan2_speed,meraki_wan2_ip,wan2_arin_provider,has_meraki_device,has_dt_tag,exclusion_reason,provider_match,wan1_arin_match,wan2_arin_match,would_get_dsr_badge
COD 21,COD 21,Secondary,CenturyLink/Qwest,40.0M x 5.0M,99.99,63.229.227.41,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.211.254.149,Comcast,CenturyLink/Qwest,40.0M x 5.0M,63.229.227.41,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 23,COD 23- B,Secondary,EB2-Lumen DSL,100.0M x 10.0M,128.00,67.40.43.129,Enabled,csv_import,Comcast,300.0M x 35.0M,50.209.236.229,Comcast,EB2-Lumen DSL,100.0M x 10.0M,67.40.43.129,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 24,COD 24,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.69.179.121,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.69.179.121,Comcast,AT&T Cell,cell,192.168.2.168,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 25,COD 25,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.242.141.237,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.242.141.237,Comcast,EB2-Centurylink DSL,140.0M x 20.0M,67.40.41.177,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 25,COD 25- B,Secondary,EB2-Centurylink DSL,140.0M x 20.0M,151.00,67.40.41.177,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.242.141.237,Comcast,EB2-Centurylink DSL,140.0M x 20.0M,67.40.41.177,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 26,COD 26,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.66.88.141,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.66.88.141,Comcast,EB2-Centurylink DSL,80.0M x 10.0M,63.229.239.225,Western Disposal,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 26,COD 26- B,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,128.00,63.229.239.225,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,96.66.88.141,Comcast,EB2-Centurylink DSL,80.0M x 10.0M,63.229.239.225,Western Disposal,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 27,COD 27,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.189.36.57,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.189.36.57,Comcast,Accelerated AT&T,Cell,192.168.2.176,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 28,COD 28,Primary,Comcast Workplace,1000.0M x 35.0M,282.23,50.194.145.129,Enabled,csv_import,Comcast Workplace,1200.0M x 35.0M,50.194.145.129,WYATT CREATIVE,AT&T,20.0 M,12.109.239.26,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
COD 29,COD 29,Primary,Comcast Workplace,600.0M x 35.0M,234.45,173.8.235.101,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,173.8.235.101,Comcast,Digi,Cell,192.168.2.164,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 30,COD 30,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.214.12.145,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.214.12.145,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 31,COD 31,Primary,MallCom Networks,300.0M x 30.0M,289.00,192.190.112.119,Enabled,csv_import,MallCom Networks,300.0M x 30.0M,192.190.112.119,"Lrm-Com, Inc.",AT&T Cell,cell,192.168.2.194,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
COD 32,COD 32,Primary,Comcast Workplace,300.0M x 30.0M,175.56,96.87.43.105,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,96.87.43.105,Comcast,CenturyLink/Qwest,100.0M x 10.0M,63.227.119.113,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 32,COD 32,Secondary,CenturyLink/Qwest,100.0M x 10.0M,169.99,63.227.119.113,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,96.87.43.105,Comcast,CenturyLink/Qwest,100.0M x 10.0M,63.227.119.113,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 34,COD 34,Primary,Lumen/Qwest,100.0M x 10.0M,149.99,65.103.115.121,Enabled,csv_import,Lumen/Qwest,100.0M x 10.0M,65.103.115.121,CenturyLink,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
COD 35,COD 35,Primary,LiveWire Net,75.0M x 15.0M,110.00,66.185.98.122,Enabled,csv_import,Comcast Workplace,75.0M x 15.0M,96.66.73.17,Comcast,LiveWire Net,75.0M x 15.0M,66.185.98.122,"Live Wire Networks, Inc",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 35,COD 35 -B,Secondary,Comcast Workplace,300.0M x 30.0M,175.56,96.66.73.17,Enabled,csv_import,Comcast Workplace,75.0M x 15.0M,96.66.73.17,Comcast,LiveWire Net,75.0M x 15.0M,66.185.98.122,"Live Wire Networks, Inc",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 36,COD 36,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.189.32.85,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.189.32.85,Comcast,CenturyLink,50.0 M,67.41.196.217,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
COD 37,COD 37,Primary,Comcast Workplace,250.0M x 25.0M,186.18,50.246.196.57,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,50.246.196.57,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 38,COD 38,Secondary,CenturyLink/Qwest,100.0M x 10.0M,169.99,63.229.225.1,Enabled,csv_import,CenturyLink,100.0M x 10.0M,63.229.225.1,CenturyLink,Digi,Cell,192.168.2.103,Private IP,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 39,COD 39,Primary,Comcast Workplace,250.0M x 25.0M,186.18,96.84.240.97,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,96.84.240.97,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 40,COD 40,Primary,Comcast Workplace,250.0M x 25.0M,186.18,71.24.134.221,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,71.24.134.221,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COD 41,,Primary,Lumen,,1145.00,,Enabled,Non-DSR,Lumen,300.0M x 300.0M,65.56.84.242,Level 3 Parent,Verizon Business,Cell,166.156.147.159,Verizon,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,No
COD 42,COD 42,Primary,Comcast Workplace,600.0M x 35.0M,234.45,23.24.156.189,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,23.24.156.189,Comcast,VZW Cell,Cell,192.168.0.152,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COG 01,COG 01,Primary,Spectrum,600.0M x 35.0M,172.23,69.145.255.206,Enabled,csv_import,Spectrum,600.0M x 35.0M,69.145.255.206,Charter Communications,EB2-Centurylink DSL,80.0M x 10.0M,67.40.42.209,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
COG 01,COG 01- B,Secondary,EB2-Centurylink DSL,80.0M x 10.0M,128.00,67.40.42.209,Enabled,csv_import,Spectrum,600.0M x 35.0M,69.145.255.206,Charter Communications,EB2-Centurylink DSL,80.0M x 10.0M,67.40.42.209,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
Cog 02,,Primary,Comcast,,0.00,,Enabled,Non-DSR,Comcast,,50.198.210.201,Comcast,Community Broadband Network,100.0M x 100.0M,74.114.7.176,Glenwood Springs Community Broadband Network,Yes,Yes,Not from CSV import,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
COG 02,COG 02,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.198.210.201,Enabled,csv_import,Comcast,,50.198.210.201,Comcast,Community Broadband Network,100.0M x 100.0M,74.114.7.176,Glenwood Springs Community Broadband Network,Yes,Yes,Eligible,Partial match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
COG 02,COG 02- B,Secondary,Community Broadband Network,100.0M x 100.0M,105.00,74.114.7.176,Enabled,csv_import,Comcast,,50.198.210.201,Comcast,Community Broadband Network,100.0M x 100.0M,74.114.7.176,Glenwood Springs Community Broadband Network,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
COG 03,COG 03,Primary,Spectrum,600.0M x 35.0M,244.45,47.47.138.238,Enabled,csv_import,Spectrum,750.0M x 35.0M,47.47.138.238,Charter Communications,AT&T Cell,cell,192.168.2.188,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
CON 02,CON 02,Primary,Comcast Workplace,250.0M x 25.0M,186.18,50.250.132.165,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.250.132.165,Comcast,AT&T Cell,cell,192.168.2.169,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
CON 03,CON 03,Primary,Comcast Workplace,300.0M x 30.0M,175.56,70.89.171.149,Enabled,csv_import,FORT COLLINS CONNEXION,500.0M x 500.0M,198.99.82.203,AT&T,Comcast Workplace,500.0M x 500.0M,70.89.171.149,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
CON 03,CON 03- B,Secondary,FORT COLLINS CONNEXION,500.0M x 500.0M,199.95,198.99.82.203,Enabled,csv_import,FORT COLLINS CONNEXION,500.0M x 500.0M,198.99.82.203,AT&T,Comcast Workplace,500.0M x 500.0M,70.89.171.149,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
COP 02,COP 02,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.198.220.193,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.198.220.193,Comcast,AT&T Cell,cell,192.168.2.139,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COP 03,COP 03,Primary,Comcast Workplace,600.0M x 35.0M,234.45,173.164.56.61,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,173.164.56.61,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,63.231.99.233,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COP 03,COP 03- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,63.231.99.233,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,173.164.56.61,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,63.231.99.233,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 01,COS 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.211.225.225,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.211.225.225,Comcast,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 02,COS 02,Primary,Comcast Workplace,250.0M x 25.0M,186.18,96.75.127.77,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,96.75.127.77,Comcast,AT&T Cell,cell,192.168.2.158,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 03,COS 03,Primary,Comcast Workplace,250.0M x 25.0M,186.18,50.211.247.101,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,50.211.247.101,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.102.84.97,CenturyLink,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 03,COS 03- B,Secondary,EB2-Centurylink DSL,100.0M x 10.0M,128.00,65.102.84.97,Enabled,csv_import,Comcast Workplace,250.0M x 25.0M,50.211.247.101,Comcast,EB2-Centurylink DSL,100.0M x 10.0M,65.102.84.97,CenturyLink,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 04,COS 04,Primary,CenturyLink Fiber Plus,500.0M x 500.0M,540.00,65.155.48.154,Enabled,csv_import,CenturyLink Fiber Plus,500.0M x 500.0M,65.155.48.154,CenturyLink,Digi,Cell,192.168.2.176,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 05,COS 05,Primary,Comcast Workplace,250.0M x 25.0M,186.18,96.87.56.41,Enabled,csv_import,Unite Private Networks,250.0M x 25.0M,104.218.131.50,Unite Private Networks LLC.,Comcast Workplace,300.0M x 300.0M,96.87.56.41,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
COS 05,COS 05-B,Secondary,Unite Private Networks,300.0M x 300.0M,699.00,104.218.131.50,Enabled,csv_import,Unite Private Networks,250.0M x 25.0M,104.218.131.50,Unite Private Networks LLC.,Comcast Workplace,300.0M x 300.0M,96.87.56.41,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
COS 06,COS 06,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.93.223.105,Enabled,csv_import,Comcast Workplace,750.0M x 35.0M,96.93.223.105,Comcast,Digi,Cell,107.80.167.188,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COS 07,COS 07,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.185.12.249,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.185.12.249,Comcast,Digi,Cell,107.80.183.75,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
COW 01,COW 01,Primary,Spectrum,940.0M x 35.0M,355.56,47.47.165.38,Enabled,csv_import,Spectrum,940.0M x 35.0M,47.47.165.38,Charter Communications,AT&T Cell,Cell,192.168.2.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
COW 02,COW 02,Primary,Elevate Internet,1000.0M x 1000.0M,159.95,209.206.74.50,Enabled,csv_import,Elevate Internet,1000.0M x 1000.0M,100.88.200.15,Internet Assigned Numbers Authority,AT&T Cell,Cell,107.80.177.164,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
COX 01,WDCO01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.189.54.253,Enabled,csv_import,,,,,Comcast Workplace,750.0M x 35.0M,10.1.10.53,Private IP,Yes,No,No Discount-Tire tag,Exact match WAN2,No WAN1 ARIN data,WAN2 ARIN differs from Meraki,No
COX 01,WDCO01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.189.54.253,Enabled,csv_import,,,12.55.24.82,AT&T,Comcast Workplace,750.0M x 35.0M,50.189.54.253,Comcast,Yes,No,No Discount-Tire tag,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,No
FLD 01,FLD 01,Primary,AT&T Broadband II,1000.0M x 1000.0M,165.01,104.12.114.233,Enabled,csv_import,AT&T Broadband II,1000.0M x 1000.0M,104.12.114.233,AT&T,Spectrum,600.0M x 35.0M,97.68.164.202,"Charter Communications, Inc",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
FLD 01,FLD 01 -B,Secondary,Spectrum,600.0M x 35.0M,172.23,97.68.164.202,Enabled,csv_import,AT&T Broadband II,1000.0M x 1000.0M,104.12.114.233,AT&T,Spectrum,600.0M x 35.0M,97.68.164.202,"Charter Communications, Inc",Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
FLD 02,FLD 02,Primary,Spectrum,600.0M x 35.0M,172.23,75.112.34.214,Enabled,csv_import,Spectrum,600.0M x 35.0M,192.168.1.2,Private IP,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN differs from Meraki,Yes
FLD 04,FLD 04,Primary,Spectrum,600.0M x 35.0M,244.45,67.9.119.254,Enabled,csv_import,Spectrum,600.0M x 35.0M,67.9.119.254,Charter Communications,AT&T Broadband II,300.0M x 300.0M,75.58.182.201,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
FLD 04,FLD 04 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,75.58.182.201,Enabled,csv_import,Spectrum,600.0M x 35.0M,67.9.119.254,Charter Communications,AT&T Broadband II,300.0M x 300.0M,75.58.182.201,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN differs from Meraki,WAN2 ARIN matches Meraki,Yes
FLF 01,FLF 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,23.31.180.221,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,23.31.180.221,Comcast,Starlink,Satellite,143.105.20.60,"SpaceX Services, Inc.",Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
FLG 01,FLG 01,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,70.171.147.187,Enabled,csv_import,Cox Business/BOI,300.0M x 30.0M,98.180.248.138,Cox Communications,VZW Cell,Cell,192.168.0.151,Private IP,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
FLG 02,FLG 02,Primary,Cox Business/BOI,300.0M x 30.0M,266.67,184.180.146.204,Enabled,csv_import,Ocala Fiber Network,300.0M x 30.0M,67.231.63.222,Ocala Fiber Network,Cox Business/BOI,300.0M x 300.0M,184.180.146.204,Cox Communications,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLG 02,FLG 02 -B,Secondary,Ocala Fiber Network,300.0M x 300.0M,300.00,67.231.63.222,Enabled,csv_import,Ocala Fiber Network,300.0M x 30.0M,67.231.63.222,Ocala Fiber Network,Cox Business/BOI,300.0M x 300.0M,184.180.146.204,Cox Communications,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLG 03,FLG 03,Primary,AT&T Broadband II,1000.0M x 1000.0M,165.01,76.250.234.25,Enabled,csv_import,AT&T Broadband II,1000.0M x 1000.0M,76.250.234.25,AT&T,Comcast Workplace,300.0M x 30.0M,96.90.0.189,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLG 03,FLG 03 -B,Secondary,Comcast Workplace,300.0M x 30.0M,175.56,96.90.0.189,Enabled,csv_import,AT&T Broadband II,1000.0M x 1000.0M,76.250.234.25,AT&T,Comcast Workplace,300.0M x 30.0M,96.90.0.189,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 00,FLJ 00,Primary,Comcast Workplace,300.0M x 30.0M,175.56,96.76.16.49,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
FLJ 00,FLJ 00 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,99.27.27.113,Enabled,csv_import,,,,,,,,,No,No,No Meraki device,No match,No WAN1 ARIN data,No WAN2 ARIN data,No
FLJ 01,FLJ 01,Primary,Comcast Workplace,600.0M x 35.0M,234.45,74.93.170.109,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,74.93.170.109,Comcast,AT&T Broadband II,300.0M x 300.0M,104.177.152.241,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 01,FLJ 01 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.177.152.241,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,74.93.170.109,Comcast,AT&T Broadband II,300.0M x 300.0M,104.177.152.241,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 02,FLJ 02,Primary,Comcast Workplace,300.0M x 30.0M,175.56,96.71.102.189,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,96.71.102.189,Comcast,AT&T Broadband II,300.0M x 300.0M,76.250.234.65,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 02,FLJ 02 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,76.250.234.65,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,96.71.102.189,Comcast,AT&T Broadband II,300.0M x 300.0M,76.250.234.65,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 03,FLJ 03,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.184.244.137,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.184.244.137,Comcast,AT&T Broadband II,300.0M x 300.0M,108.231.209.217,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 03,FLJ 03 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,108.231.209.217,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.184.244.137,Comcast,AT&T Broadband II,300.0M x 300.0M,108.231.209.217,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 05,FLJ 05,Primary,Comcast Workplace,300.0M x 30.0M,175.56,50.184.244.141,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.184.244.141,Comcast,AT&T Broadband II,300.0M x 300.0M,104.48.126.249,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 05,FLJ 05 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.48.126.249,Enabled,csv_import,Comcast Workplace,300.0M x 30.0M,50.184.244.141,Comcast,AT&T Broadband II,300.0M x 300.0M,104.48.126.249,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 06,FLJ 06,Primary,Comcast Workplace,600.0M x 35.0M,234.45,96.65.55.85,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,76.237.130.241,AT&T,Comcast Workplace,1000.0M x 1000.0M,96.65.55.85,Comcast,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 06,FLJ 06- B,Secondary,AT&T Broadband II,1000.0M x 1000.0M,165.01,76.237.130.241,Enabled,csv_import,AT&T Broadband II,600.0M x 35.0M,76.237.130.241,AT&T,Comcast Workplace,1000.0M x 1000.0M,96.65.55.85,Comcast,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 07,FLJ 07,Primary,Comcast Workplace,600.0M x 35.0M,234.45,50.215.195.161,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.215.195.161,Comcast,AT&T Broadband II,300.0M x 300.0M,104.189.160.121,AT&T,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 07,FLJ 07 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,104.189.160.121,Enabled,csv_import,Comcast Workplace,600.0M x 35.0M,50.215.195.161,Comcast,AT&T Broadband II,300.0M x 300.0M,104.189.160.121,AT&T,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN matches Meraki,Yes
FLJ 09,FLJ 09,Primary,Comcast Workplace,300.0M x 30.0M,175.56,173.8.36.41,Enabled,csv_import,AT&T Broadband II,300.0M x 30.0M,99.27.29.17,AT&T,Comcast Workplace,300.0M x 30.0M,173.8.36.41,Cisco Test,Yes,Yes,Eligible,Exact match WAN2,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
FLJ 09,FLJ 09 -B,Secondary,AT&T Broadband II,300.0M x 300.0M,105.01,99.27.29.17,Enabled,csv_import,AT&T Broadband II,300.0M x 30.0M,99.27.29.17,AT&T,Comcast Workplace,300.0M x 30.0M,173.8.36.41,Cisco Test,Yes,Yes,Eligible,Exact match WAN1,WAN1 ARIN matches Meraki,WAN2 ARIN differs from Meraki,Yes
